session_id,user_id,timestamp,funnel_stage,category,purchase_amount
sess_aa7c3820,usr_2351,2026-07-01 17:13:27,2_Product_View,Books,
sess_76ba0de0,usr_1749,2026-07-07 20:23:58,1_Landing,Home & Kitchen,
sess_a43d63ef,usr_2454,2026-07-08 17:08:12,1_Landing,Books,
sess_a556547e,usr_0737,2026-07-01 05:09:03,1_Landing,Clothing,
sess_07ad7a9e,usr_0707,2026-07-04 12:32:45,1_Landing,Books,
sess_841c3b0b,usr_0130,2026-07-04 14:51:16,2_Product_View,Clothing,
sess_86dd202f,usr_1393,2026-07-09 20:18:29,1_Landing,Home & Kitchen,
sess_f7e56398,usr_1902,2026-07-04 13:26:43,3_Add_to_Cart,Home & Kitchen,
sess_13489a95,usr_1365,2026-07-06 03:50:43,1_Landing,Books,
sess_7040a993,usr_0731,2026-07-09 19:10:24,1_Landing,Books,
sess_b86bf0e7,usr_0470,04/07/2026 04:41:45,3_Add_to_Cart,Electronics,
sess_8a66297f,usr_2179,2026-07-04 12:18:24,1_Landing,Electronics,
sess_d02070d0,usr_1686,2026-07-05 03:21:41,1_Landing,Clothing,
sess_bad2fb2b,usr_1225,2026-07-08 04:50:12,2_Product_View,Books,
sess_0de38ff0,usr_1112,2026-07-10 22:28:33,2_Product_View,Books,
sess_9542f2c3,usr_2000,2026-07-02T16:43:36Z,2_Product_View,Electronics,
sess_22ab8d84,usr_0120,2026-07-07 21:50:52,1_Landing,Books,
sess_17aef968,usr_0807,2026-07-09 20:22:54,1_Landing,Electronics,
sess_d3b7aa0f,usr_0902,2026-07-01 00:09:16,1_Landing,Clothing,
sess_cc2696a0,usr_0774,2026-07-07 18:26:15,1_Landing,Books,
sess_38ad0a44,usr_2084,2026-07-01T00:30:11Z,1_Landing,Clothing,
sess_89c4a848,usr_0467,2026-07-07 08:47:19,4_Purchase,Home & Kitchen,
sess_69acafb5,usr_2791,2026-07-09 07:36:14,4_Purchase,Clothing,131.35
sess_8be84238,usr_0131,05/07/2026 21:56:50,4_Purchase,Books,13.96
sess_d561a291,usr_0333,06/07/2026 19:24:51,1_Landing,Books,
sess_59a5bfe6,usr_2416,2026-07-10 22:10:57,2_Product_View,Books,
sess_0782040b,usr_0979,2026-07-01 00:59:35,1_Landing,Clothing,
sess_b367d5b0,usr_2590,2026-07-07 07:44:25,1_Landing,Electronics,
sess_9ecbf0cd,usr_0586,2026-07-09 12:22:52,1_Landing,Clothing,
sess_bbf37ec5,usr_2494,2026-07-09 13:56:54,3_Add_to_Cart,Clothing,
sess_b2c0c333,usr_2537,2026-07-06 03:21:13,1_Landing,Electronics,
sess_3d38be2f,usr_0988,2026-07-01 08:49:23,3_Add_to_Cart,Electronics,
sess_b3187108,usr_2323,2026-07-02 22:27:21,1_Landing,Electronics,
sess_aac26bc9,usr_1367,2026-07-07 22:34:49,1_Landing,Clothing,
sess_b6b8eacd,usr_1316,2026-07-01 19:09:11,1_Landing,Electronics,
sess_3245715b,usr_2618,2026-07-09 13:50:21,1_Landing,Electronics,
sess_592fea62,usr_0911,2026-07-07 15:08:22,3_Add_to_Cart,Electronics,
sess_6fad14dc,usr_1232,2026-07-05 14:41:10,1_Landing,Electronics,
sess_6692c2cb,usr_1531,2026-07-10 16:44:14,2_Product_View,Clothing,
sess_917e59f5,usr_2699,2026-07-03 07:23:28,4_Purchase,Books,31.17
sess_04a68a9b,usr_1176,2026-07-06 04:30:22,2_Product_View,Books,
sess_c1e16c25,usr_1602,2026-07-09 13:41:22,1_Landing,Electronics,
sess_42e0fb9a,usr_0343,2026-07-02 00:06:16,1_Landing,Books,
sess_d04fd896,usr_0982,2026-07-01 22:33:27,1_Landing,Electronics,
sess_f3565b30,usr_1721,2026-07-02 01:40:21,1_Landing,Electronics,
sess_d5100d98,usr_0306,2026-07-06T10:36:24Z,3_Add_to_Cart,Clothing,
sess_b5cb9025,usr_1560,2026-07-01 13:17:00,3_Add_to_Cart,Clothing,
sess_f06caa50,usr_1776,2026-07-04 08:08:57,1_Landing,Electronics,
sess_fadba29e,usr_1156,2026-07-07 14:20:09,3_Add_to_Cart,Home & Kitchen,
sess_3ce364e6,usr_1513,2026-07-01 11:01:20,2_Product_View,Clothing,
sess_a6202059,usr_1291,2026-07-04T20:20:09Z,2_Product_View,Home & Kitchen,
sess_535fe585,usr_0016,2026-07-10 10:37:57,2_Product_View,Electronics,
sess_2c8ceddc,usr_0974,2026-07-02 05:44:16,1_Landing,Books,
sess_b9ddf5a7,usr_0838,06/07/2026 17:20:30,2_Product_View,Clothing,
sess_919d3916,usr_1816,2026-07-03T02:43:22Z,1_Landing,Books,
sess_ef5e8440,usr_0127,2026-07-03T22:26:47Z,2_Product_View,Books,
sess_92ace833,usr_1485,2026-07-04 06:43:14,2_Product_View,Books,
sess_e9a44484,usr_1241,2026-07-07 22:11:15,2_Product_View,Clothing,
sess_3fe1c28f,usr_0428,2026-07-09 00:24:50,1_Landing,Clothing,
sess_b8378428,usr_1430,2026-07-05 22:15:10,1_Landing,Books,
sess_80a900a7,usr_2273,2026-07-02 06:13:28,1_Landing,Books,
sess_0f646297,usr_2624,2026-07-07 00:49:03,2_Product_View,Electronics,
sess_f5c56957,usr_2069,2026-07-08T03:21:03Z,2_Product_View,Clothing,
sess_01829a57,usr_1901,2026-07-02 06:26:22,3_Add_to_Cart,Electronics,
sess_90081972,usr_0631,2026-07-03 14:18:52,3_Add_to_Cart,Books,
sess_bbad40c8,usr_0572,2026-07-10 21:36:47,3_Add_to_Cart,Home & Kitchen,
sess_51fe199e,usr_1824,2026-07-06T14:48:06Z,1_Landing,Electronics,
sess_2a75c5f1,usr_1006,2026-07-06 16:36:19,4_Purchase,Electronics,399.82
sess_743417a4,usr_0280,2026-07-03 15:00:13,2_Product_View,Books,
sess_ff0db983,usr_0457,2026-07-03 22:48:57,2_Product_View,Electronics,
sess_88bd0af2,usr_1329,2026-07-07 23:01:44,1_Landing,Clothing,
sess_bd1fa768,usr_1592,2026-07-06 03:03:39,1_Landing,Books,
sess_625d427c,usr_0243,2026-07-10T23:20:12Z,1_Landing,Home & Kitchen,
sess_f62ca567,usr_1128,2026-07-06 08:37:23,2_Product_View,Clothing,
sess_b327760c,usr_0669,2026-07-06 23:29:17,1_Landing,Home & Kitchen,
sess_a52fad19,usr_2477,10/07/2026 14:24:04,3_Add_to_Cart,Clothing,
sess_47d67788,usr_1301,09/07/2026 03:00:41,1_Landing,Clothing,
sess_f8d42c30,usr_0003,03/07/2026 06:48:21,1_Landing,Home & Kitchen,
sess_f75738ad,usr_1181,2026-07-04T16:05:27Z,1_Landing,Clothing,
sess_499f621f,usr_2622,01/07/2026 11:20:41,1_Landing,Electronics,
sess_0be08a0e,usr_2281,2026-07-09 21:20:26,1_Landing,Clothing,
sess_1af6ebaa,usr_2229,2026-07-03 16:34:26,1_Landing,Home & Kitchen,
sess_259fa6e1,usr_2716,2026-07-06 22:02:40,2_Product_View,Books,
sess_4fd43c0b,usr_0734,2026-07-03 03:57:08,1_Landing,Home & Kitchen,
sess_90152f50,usr_0612,2026-07-04 01:50:38,1_Landing,Home & Kitchen,
sess_6d2bc20a,usr_1238,2026-07-08 11:00:07,1_Landing,Home & Kitchen,
sess_3cbc5fac,usr_1346,2026-07-02 22:26:37,2_Product_View,Electronics,
sess_cf1b753b,usr_0930,2026-07-04 13:59:20,2_Product_View,Electronics,
sess_fbdb5324,usr_1381,2026-07-09T05:31:49Z,3_Add_to_Cart,Home & Kitchen,
sess_168f5498,usr_0388,08/07/2026 12:17:19,2_Product_View,Clothing,
sess_2c80f390,usr_1159,2026-07-08 08:59:55,3_Add_to_Cart,Clothing,
sess_03d4202e,usr_0512,2026-07-02 01:27:48,4_Purchase,Electronics,403.99
sess_a6b4366e,usr_2087,2026-07-02T08:46:22Z,2_Product_View,Books,
sess_11f51a54,usr_1603,2026-07-07 06:39:35,1_Landing,Home & Kitchen,
sess_08a3bb33,usr_1814,2026-07-08 08:36:53,1_Landing,Clothing,
sess_bb158660,usr_1019,2026-07-02 09:49:29,1_Landing,Clothing,
sess_c75d8d89,usr_0650,2026-07-08 09:28:26,2_Product_View,Electronics,
sess_e87c7918,usr_0913,2026-07-05 00:47:52,1_Landing,Clothing,
sess_3e878958,usr_2196,2026-07-09T04:39:45Z,4_Purchase,Home & Kitchen,205.17
sess_e5dc7066,usr_0223,2026-07-06 11:32:21,2_Product_View,Books,
sess_e781bcb7,usr_0446,2026-07-06 14:15:06,3_Add_to_Cart,Electronics,
sess_78ad6d87,usr_2565,2026-07-02 20:50:38,1_Landing,Clothing,
sess_9db682b6,usr_2759,2026-07-04 03:03:44,4_Purchase,Home & Kitchen,182.28
sess_fbdb5324,usr_1381,2026-07-09 05:39:23,4_Purchase,Home & Kitchen,277.77
sess_51036dcd,usr_1549,2026-07-02T11:23:41Z,2_Product_View,Home & Kitchen,
sess_84ad45f8,usr_0392,2026-07-02 20:39:39,2_Product_View,Books,
sess_65af210f,usr_1347,2026-07-08 04:35:45,2_Product_View,Home & Kitchen,
sess_e4c29366,usr_1356,06/07/2026 10:59:03,3_Add_to_Cart,Electronics,
sess_c588cbde,usr_0897,2026-07-08 09:10:51,1_Landing,Books,
sess_4fb1cd57,usr_1084,2026-07-09 03:02:13,3_Add_to_Cart,Books,
sess_b2a710e9,usr_1918,08/07/2026 08:45:25,3_Add_to_Cart,Home & Kitchen,
sess_b6b809d4,usr_1415,06/07/2026 23:30:14,1_Landing,Home & Kitchen,
sess_2034e0a9,usr_1236,2026-07-01 03:15:25,1_Landing,Clothing,
sess_5d4b71b2,usr_0855,2026-07-04 09:38:10,1_Landing,Home & Kitchen,
sess_0f1b5838,usr_2666,2026-07-02 04:02:48,2_Product_View,Books,
sess_b5ddd64b,usr_0447,2026-07-08 12:37:04,2_Product_View,Books,
sess_81b5daab,usr_2722,2026-07-10 22:57:11,1_Landing,Home & Kitchen,
sess_32daa9dd,usr_0558,09/07/2026 11:32:51,1_Landing,Electronics,
sess_ae1f9337,usr_2244,2026-07-09T20:38:48Z,1_Landing,Home & Kitchen,
sess_f658d24b,usr_2130,2026-07-03 22:15:33,2_Product_View,Home & Kitchen,
sess_5110067f,usr_0264,2026-07-04 01:42:57,1_Landing,Clothing,
sess_32131ae7,usr_2480,2026-07-03 07:14:40,2_Product_View,Electronics,
sess_f0756cfb,usr_1244,2026-07-09 14:51:20,1_Landing,Electronics,
sess_0b5282d0,usr_2507,2026-07-08 00:57:39,2_Product_View,Home & Kitchen,
sess_c840395b,usr_2280,2026-07-09 07:56:07,1_Landing,Clothing,
sess_fc4b86b9,usr_2070,2026-07-08 08:36:35,1_Landing,Home & Kitchen,
sess_4210eea0,usr_2531,2026-07-03 10:51:18,1_Landing,Electronics,
sess_45d05d64,usr_1167,2026-07-10 07:09:03,3_Add_to_Cart,Clothing,
sess_4c4709d6,usr_0885,2026-07-03 07:07:02,1_Landing,Clothing,
sess_d5100d98,usr_0306,2026-07-06T10:26:02Z,1_Landing,Clothing,
sess_31db07d4,usr_0285,09/07/2026 14:49:05,4_Purchase,Electronics,452.51
sess_b6123be7,usr_1974,2026-07-10T11:47:26Z,1_Landing,Clothing,
sess_89eefff8,usr_0668,03/07/2026 08:57:02,1_Landing,Home & Kitchen,
sess_102ed7f9,usr_0170,2026-07-05T07:06:10Z,3_Add_to_Cart,Books,
sess_634edebd,usr_0296,2026-07-05 04:42:33,1_Landing,Clothing,
sess_59a5bfe6,usr_2416,10/07/2026 21:59:54,1_Landing,Books,
sess_90ffdd2c,usr_0318,2026-07-08 13:41:50,1_Landing,Electronics,
sess_67c2094e,usr_0219,2026-07-07 19:52:11,1_Landing,Electronics,
sess_3e53fae0,usr_0976,2026-07-01 12:22:45,2_Product_View,Clothing,
sess_85053e59,usr_1625,03/07/2026 11:22:58,2_Product_View,Electronics,
sess_556ce535,usr_0042,2026-07-09 13:55:02,2_Product_View,Home & Kitchen,
sess_34a19427,usr_1652,2026-07-06 20:47:19,1_Landing,Electronics,
sess_15b84be0,usr_1789,2026-07-10 03:18:31,2_Product_View,Electronics,
sess_7739e977,usr_1762,2026-07-08 19:16:34,1_Landing,Clothing,
sess_67b3667a,usr_1612,2026-07-03 18:46:23,1_Landing,Home & Kitchen,
sess_65da93a4,usr_1057,2026-07-08 15:02:47,1_Landing,Clothing,
sess_10fb35a4,usr_0778,2026-07-02 19:06:43,1_Landing,Books,
sess_c93e2cb3,usr_1873,2026-07-10 06:14:21,2_Product_View,Books,
sess_32109591,usr_2440,2026-07-04 13:20:15,1_Landing,Books,
sess_a52fad19,usr_2477,2026-07-10 14:21:23,2_Product_View,Clothing,
sess_b9df7abb,usr_1733,2026-07-01 12:36:18,1_Landing,Books,
sess_e36dcf1e,usr_0766,2026-07-01 16:11:57,3_Add_to_Cart,Clothing,
sess_0b9d47ec,usr_0489,2026-07-06 20:05:14,1_Landing,Clothing,
sess_36df7082,usr_2721,02/07/2026 20:03:38,2_Product_View,Home & Kitchen,
sess_06b71b61,usr_0263,2026-07-04 06:52:34,1_Landing,Books,
sess_9b9cd466,usr_0082,2026-07-08 06:28:47,2_Product_View,Clothing,
sess_9efd74c1,usr_1259,2026-07-01 23:40:23,1_Landing,Home & Kitchen,
sess_19d10ba2,usr_2334,2026-07-01 17:10:49,1_Landing,Home & Kitchen,
sess_721a8e4b,usr_1880,2026-07-02 21:23:00,2_Product_View,Clothing,
sess_d5b87bd5,usr_1526,2026-07-04 10:36:23,1_Landing,Clothing,
sess_7755632e,usr_2650,2026-07-08 17:31:22,1_Landing,Home & Kitchen,
sess_7f36556a,usr_0286,2026-07-02 15:15:26,2_Product_View,Electronics,
sess_2cac2ca4,usr_1703,2026-07-02 06:30:07,1_Landing,Home & Kitchen,
sess_0191e21c,usr_0298,2026-07-09 10:49:50,2_Product_View,Books,
sess_87c9a77f,usr_2567,2026-07-01 21:26:25,2_Product_View,Books,
sess_c5ba5965,usr_1556,2026-07-06T01:27:06Z,1_Landing,Electronics,
sess_c23bd641,usr_1821,2026-07-03 00:44:20,2_Product_View,Clothing,
sess_7006108c,usr_1210,08/07/2026 07:57:20,3_Add_to_Cart,Home & Kitchen,
sess_2c95bc50,usr_1558,2026-07-01 07:08:37,1_Landing,Electronics,
sess_836a9b92,usr_0889,01/07/2026 23:34:32,1_Landing,Clothing,
sess_d1716815,usr_2238,2026-07-04 10:31:13,2_Product_View,Books,
sess_d59c2018,usr_1909,2026-07-08 14:41:33,2_Product_View,Books,
sess_a53552b9,usr_2166,2026-07-01 15:56:05,2_Product_View,Clothing,
sess_099377b3,usr_1127,2026-07-04 08:01:37,2_Product_View,Electronics,
sess_7a4347eb,usr_1898,2026-07-07 21:25:49,3_Add_to_Cart,Electronics,
sess_1f98bd34,usr_1272,2026-07-08 19:56:10,2_Product_View,Electronics,
sess_b3ce4b26,usr_2577,2026-07-02 13:23:36,1_Landing,Electronics,
sess_5cf5aeb3,usr_0191,2026-07-09 12:41:50,1_Landing,Home & Kitchen,
sess_ba4347b8,usr_0430,2026-07-05 02:05:07,2_Product_View,Electronics,
sess_00e7c6cb,usr_0962,2026-07-08 02:28:58,2_Product_View,Home & Kitchen,
sess_a2880fad,usr_0185,2026-07-10 19:42:14,2_Product_View,Electronics,
sess_027f6177,usr_2562,2026-07-01 22:27:09,3_Add_to_Cart,Clothing,
sess_fb134879,usr_2185,03/07/2026 07:44:40,1_Landing,Clothing,
sess_31beb0a1,usr_2685,2026-07-04 08:44:20,1_Landing,Home & Kitchen,
sess_414ab23b,usr_2668,2026-07-01 05:32:32,2_Product_View,Books,
sess_8ba5ae08,usr_1621,2026-07-03 01:53:37,1_Landing,Books,
sess_fb5eabb2,usr_0563,2026-07-02 11:59:32,1_Landing,Electronics,
sess_f7e56398,usr_1902,2026-07-04 13:16:52,1_Landing,Home & Kitchen,
sess_c29cc4cf,usr_1203,2026-07-10 01:07:37,2_Product_View,Electronics,
sess_b4ed419f,usr_1576,09/07/2026 23:01:19,1_Landing,Books,
sess_190880a1,usr_0676,2026-07-08 02:29:51,1_Landing,Clothing,
sess_3f56eb4f,usr_1116,2026-07-01 00:20:29,3_Add_to_Cart,Home & Kitchen,
sess_a5ebcf3f,usr_0076,2026-07-07 22:12:04,1_Landing,Books,
sess_74ce6f77,usr_2797,2026-07-06 09:38:05,1_Landing,Electronics,
sess_82989828,usr_1718,2026-07-06 17:40:26,2_Product_View,Books,
sess_3901f520,usr_1146,2026-07-04 07:27:55,3_Add_to_Cart,Home & Kitchen,
sess_a7d5c7cd,usr_2478,2026-07-01 13:18:01,3_Add_to_Cart,Books,
sess_2f1c01f7,usr_0757,04/07/2026 16:19:11,1_Landing,Home & Kitchen,
sess_7ec10246,usr_0597,2026-07-03 19:06:11,1_Landing,Books,
sess_0bc583fe,usr_1654,2026-07-01 11:51:57,2_Product_View,Clothing,
sess_dbadb9f0,usr_2737,2026-07-09T10:49:47Z,1_Landing,Home & Kitchen,
sess_2bb5dc5d,usr_1993,2026-07-02 05:08:08,1_Landing,Electronics,
sess_103e132d,usr_0718,2026-07-09T19:34:39Z,2_Product_View,Clothing,
sess_c29b5f1a,usr_1361,2026-07-01T03:17:42Z,3_Add_to_Cart,Clothing,
sess_a6a2f49a,usr_2777,2026-07-10 20:02:17,2_Product_View,Clothing,
sess_1a7c21f2,usr_2536,2026-07-01 00:10:55,1_Landing,Home & Kitchen,
sess_345edc3e,usr_2120,2026-07-09 12:13:10,1_Landing,Electronics,
sess_87c9a77f,usr_2567,2026-07-01 21:23:36,1_Landing,Books,
sess_156f5818,usr_0742,2026-07-05T15:08:07Z,1_Landing,Electronics,
sess_3c726e03,usr_0444,2026-07-10 01:25:17,2_Product_View,Books,
sess_deb9150e,usr_1172,2026-07-03T10:11:40Z,1_Landing,Books,
sess_8ba4d539,usr_1344,2026-07-03 22:58:53,2_Product_View,Home & Kitchen,
sess_55e4a786,usr_1722,2026-07-08 05:10:33,2_Product_View,Electronics,
sess_15539b8a,usr_2757,2026-07-01T13:07:03Z,3_Add_to_Cart,Home & Kitchen,
sess_a8ecf56f,usr_0639,2026-07-06 00:48:26,3_Add_to_Cart,Home & Kitchen,
sess_0b0d49ed,usr_1734,2026-07-04 18:43:49,1_Landing,Home & Kitchen,
sess_68147c14,usr_0425,2026-07-08 00:24:43,1_Landing,Books,
sess_24fd4469,usr_2184,2026-07-04T17:44:10Z,2_Product_View,Electronics,
sess_63cdf926,usr_0292,2026-07-10 00:15:13,1_Landing,Books,
sess_21181f18,usr_0096,2026-07-04 05:42:32,2_Product_View,Clothing,
sess_ff126b5e,usr_0833,2026-07-02 14:39:10,1_Landing,Home & Kitchen,
sess_99ab2c5e,usr_1030,2026-07-05 07:13:35,1_Landing,Books,
sess_d663da31,usr_1643,2026-07-02 05:27:34,1_Landing,Home & Kitchen,
sess_657e36bd,usr_0458,2026-07-09 01:53:24,1_Landing,Clothing,
sess_1f218c05,usr_0315,2026-07-06 08:57:54,2_Product_View,Home & Kitchen,
sess_28000024,usr_2192,2026-07-05 15:33:58,1_Landing,Books,
sess_c434df7c,usr_1863,2026-07-08 23:15:43,1_Landing,Books,
sess_b8759200,usr_1011,2026-07-09T13:26:06Z,1_Landing,Electronics,
sess_a5ebcf3f,usr_0076,2026-07-07 22:26:44,2_Product_View,Books,
sess_62c6d76f,usr_2483,2026-07-04T20:07:27Z,2_Product_View,Home & Kitchen,
sess_aa7c3820,usr_2351,01/07/2026 17:12:11,1_Landing,Books,
sess_6c43a748,usr_2782,2026-07-07T14:36:03Z,1_Landing,Home & Kitchen,
sess_d2ad84d3,usr_1835,2026-07-09 20:28:31,3_Add_to_Cart,Books,
sess_39cf03de,usr_0309,2026-07-03 23:50:22,1_Landing,Books,
sess_3c726e03,usr_0444,2026-07-10T01:35:23Z,3_Add_to_Cart,Books,
sess_4789f033,usr_0723,09/07/2026 03:28:29,1_Landing,Electronics,
sess_d233def9,usr_1511,2026-07-04 12:23:12,3_Add_to_Cart,Clothing,
sess_4963e656,usr_2245,2026-07-02 16:18:09,1_Landing,Books,
sess_89389baa,usr_0274,2026-07-03T19:54:40Z,1_Landing,Clothing,
sess_98cf484d,usr_2732,2026-07-03 03:17:58,4_Purchase,Clothing,84.03
sess_3a3509de,usr_2568,2026-07-09 17:05:46,1_Landing,Home & Kitchen,
sess_47b47de9,usr_2607,2026-07-10T10:59:53Z,1_Landing,Electronics,
sess_7739e977,usr_1762,08/07/2026 19:28:51,2_Product_View,Clothing,
sess_66694374,usr_2025,2026-07-04T01:57:42Z,1_Landing,Books,
sess_e20b27f4,usr_1833,2026-07-06 01:58:58,1_Landing,Electronics,
sess_8a4d3d90,usr_2521,2026-07-03 02:29:57,1_Landing,Clothing,
sess_6f324328,usr_1449,2026-07-05 07:02:30,1_Landing,Electronics,
sess_914723aa,usr_0952,2026-07-05 20:34:51,1_Landing,Books,
sess_936ba6a2,usr_1350,2026-07-03 22:57:45,2_Product_View,Electronics,
sess_184b1fcd,usr_0504,2026-07-03 06:50:09,2_Product_View,Books,
sess_3368b854,usr_0321,09/07/2026 18:42:02,1_Landing,Home & Kitchen,
sess_357475bc,usr_1995,2026-07-09 22:38:45,3_Add_to_Cart,Electronics,
sess_03d4202e,usr_0512,2026-07-02T01:12:04Z,2_Product_View,Electronics,
sess_d4972fd4,usr_1706,2026-07-01 08:48:26,1_Landing,Books,
sess_1fac31a1,usr_1414,2026-07-08 21:18:03,2_Product_View,Books,
sess_90ffdd2c,usr_0318,08/07/2026 13:55:56,2_Product_View,Electronics,
sess_23c0b05c,usr_1945,2026-07-04T10:57:16Z,1_Landing,Home & Kitchen,
sess_65766eb2,usr_2526,2026-07-05 12:58:08,1_Landing,Books,
sess_5901ead7,usr_2324,2026-07-02 07:08:41,1_Landing,Clothing,
sess_130dd917,usr_1177,2026-07-05 00:14:54,1_Landing,Books,
sess_6322f463,usr_2154,2026-07-08 12:30:48,3_Add_to_Cart,Home & Kitchen,
sess_bd1fa768,usr_1592,2026-07-06 03:16:39,3_Add_to_Cart,Books,
sess_5b4225a2,usr_2424,2026-07-10 02:01:52,2_Product_View,Clothing,
sess_8bbc31ae,usr_1069,2026-07-01 10:46:49,3_Add_to_Cart,Books,
sess_d2ad84d3,usr_1835,2026-07-09 20:21:06,2_Product_View,Books,
sess_b4e0e66a,usr_1003,2026-07-04 02:04:44,2_Product_View,Clothing,
sess_f9e49dcb,usr_0693,2026-07-10 18:48:03,4_Purchase,Books,7.22
sess_6bf488da,usr_0404,2026-07-07 02:56:29,1_Landing,Electronics,
sess_89c4a848,usr_0467,2026-07-07 08:35:11,2_Product_View,Home & Kitchen,
sess_7aa595da,usr_1328,2026-07-04 06:52:14,1_Landing,Books,
sess_60bf0a9d,usr_0273,2026-07-03T00:47:21Z,1_Landing,Home & Kitchen,
sess_151ef5d9,usr_0733,2026-07-05 09:46:49,1_Landing,Books,
sess_48677cb2,usr_1422,08/07/2026 03:47:07,1_Landing,Clothing,
sess_fcfabcc8,usr_1326,2026-07-06 11:54:54,1_Landing,Electronics,
sess_88010216,usr_0975,08/07/2026 22:01:48,1_Landing,Home & Kitchen,
sess_499add35,usr_1397,2026-07-06 19:16:14,4_Purchase,Home & Kitchen,90.86
sess_55a4c2f6,usr_1037,2026-07-09 16:01:25,3_Add_to_Cart,Books,
sess_3e584f6e,usr_1174,2026-07-04 00:39:48,1_Landing,Electronics,
sess_721a1ff0,usr_0965,09/07/2026 13:30:43,1_Landing,Home & Kitchen,
sess_ee3f7880,usr_0834,2026-07-02 03:31:38,1_Landing,Electronics,
sess_b0c930bd,usr_0493,2026-07-03 10:55:45,1_Landing,Books,
sess_e11d91e4,usr_0918,10/07/2026 11:22:10,1_Landing,Home & Kitchen,
sess_8bbc31ae,usr_1069,2026-07-01 10:49:23,4_Purchase,Books,12.57
sess_1105f727,usr_2686,2026-07-05 05:28:35,2_Product_View,Clothing,
sess_b634861b,usr_0515,2026-07-02 14:09:20,2_Product_View,Clothing,
sess_81b494a0,usr_2781,2026-07-04 01:11:09,3_Add_to_Cart,Home & Kitchen,
sess_50fd13dd,usr_0773,06/07/2026 17:41:04,1_Landing,Electronics,
sess_819b5c2c,usr_0422,2026-07-02 00:04:12,1_Landing,Home & Kitchen,
sess_f4ddcacb,usr_0301,2026-07-05 13:08:28,3_Add_to_Cart,Electronics,
sess_58dc946f,usr_1115,2026-07-06 00:04:22,1_Landing,Electronics,
sess_43999e96,usr_2459,2026-07-09 01:52:54,4_Purchase,Books,35.23
sess_34a472ef,usr_1836,2026-07-08T00:48:35Z,3_Add_to_Cart,Electronics,
sess_44552302,usr_2657,2026-07-04 20:59:13,1_Landing,Home & Kitchen,
sess_c524e05f,usr_0800,2026-07-10 23:27:24,3_Add_to_Cart,Clothing,
sess_a901c75f,usr_2632,2026-07-09 14:13:03,2_Product_View,Electronics,
sess_19de02a4,usr_1871,2026-07-01 06:31:31,4_Purchase,Books,36.23
sess_3c38812a,usr_2021,2026-07-01 02:12:51,1_Landing,Books,
sess_de1d89fb,usr_0547,2026-07-09T01:00:47Z,1_Landing,Home & Kitchen,
sess_dc305b71,usr_0909,2026-07-05 21:57:21,3_Add_to_Cart,Home & Kitchen,
sess_6ff54688,usr_0329,2026-07-02 00:05:22,1_Landing,Books,
sess_35ffc2ef,usr_0652,2026-07-01 17:36:24,3_Add_to_Cart,Clothing,
sess_4237c618,usr_2575,2026-07-03 21:09:03,1_Landing,Clothing,
sess_ab8db36f,usr_2264,2026-07-01 14:26:49,1_Landing,Home & Kitchen,
sess_d2faf383,usr_2260,2026-07-04 00:00:42,1_Landing,Books,
sess_8571f344,usr_0941,01/07/2026 00:43:24,2_Product_View,Home & Kitchen,
sess_0e38d916,usr_2619,2026-07-04 14:29:28,1_Landing,Clothing,
sess_c9288228,usr_0517,2026-07-08 15:09:00,2_Product_View,Clothing,
sess_010ccef7,usr_0491,2026-07-09 09:26:03,1_Landing,Books,
sess_35b6df10,usr_0671,2026-07-03 00:52:51,3_Add_to_Cart,Books,
sess_324203c1,usr_2684,2026-07-01 17:27:51,1_Landing,Books,
sess_bdf7ac83,usr_0238,05/07/2026 15:15:51,1_Landing,Home & Kitchen,
sess_5c9e479d,usr_1424,2026-07-01 14:17:23,1_Landing,Home & Kitchen,
sess_992ececd,usr_2319,2026-07-08 17:28:17,1_Landing,Books,
sess_ece32ca9,usr_0839,2026-07-08 02:00:00,1_Landing,Electronics,
sess_aadd0568,usr_0882,2026-07-03 08:14:30,1_Landing,Home & Kitchen,
sess_d9a14824,usr_2644,2026-07-02 20:35:20,1_Landing,Home & Kitchen,
sess_e7df2e1b,usr_1289,2026-07-08 11:21:19,1_Landing,Home & Kitchen,
sess_2736db53,usr_1926,2026-07-04T12:27:44Z,1_Landing,Home & Kitchen,
sess_5689e582,usr_2067,2026-07-03T13:35:36Z,1_Landing,Books,
sess_fb1ec6cc,usr_1916,2026-07-10 03:48:17,3_Add_to_Cart,Books,
sess_9aef7498,usr_0694,2026-07-07 16:27:49,1_Landing,Electronics,
sess_564e77d1,usr_0371,2026-07-07 16:47:17,1_Landing,Electronics,
sess_c972cccd,usr_2381,2026-07-10 02:36:50,2_Product_View,Home & Kitchen,
sess_50b13a03,usr_1806,2026-07-08 13:35:35,1_Landing,Books,
sess_02477dbf,usr_0440,2026-07-07 18:06:21,1_Landing,Home & Kitchen,
sess_62f4147e,usr_1512,2026-07-10 10:59:53,1_Landing,Electronics,
sess_54a031cc,usr_0579,2026-07-03 14:43:58,3_Add_to_Cart,Home & Kitchen,
sess_f386ca6f,usr_0505,2026-07-10 19:59:14,2_Product_View,Home & Kitchen,
sess_190880a1,usr_0676,2026-07-08 02:36:26,2_Product_View,Clothing,
sess_4f6ec5a8,usr_0270,2026-07-05 01:00:19,1_Landing,Clothing,
